h1_gain,h2_gain,h3_gain,h4_gain,alpha1,alpha2,alpha3,alpha4,Sum_Rate
1.2200380228191734,1.1196507213772078,0.19015211551086303,0.1479304802768241,0.25,0.25,0.14803734028404403,0.09544786488886381,9.821890727095369
0.7892965255581107,0.6698253920520729,0.30413030790810924,0.16411135102682836,0.25,0.25,0.1361243166959401,0.10324367395834938,9.187861405773592
0.39579225465489665,0.312104463353923,0.3065150835368446,0.031108364572930217,0.25,0.25,0.13014404987294503,0.09751922800574332,8.163944675148501
2.2001848691179724,1.3677306996887915,0.546011717615907,0.32112000291145026,0.25,0.25,0.13176133335270984,0.1134467080848424,10.677463429686275
3.306953323750691,0.4498756233859225,0.29099638830293767,0.09135553105581878,0.25,0.25,0.13624726092087663,0.10188257324100881,11.243123863732304
3.0972471320549806,1.622940288349631,1.1333837793109107,0.2190370006286594,0.25,0.25,0.12746757010766188,0.11864443342391656,11.172147853926704
1.8002688388738206,1.6569747487550428,0.6455095971471108,0.24139792358366038,0.25,0.25,0.13054270373389787,0.11505106729007748,10.389545492849107
3.208420495736069,3.0264420517121158,0.6466180907834083,0.48824401397520545,0.25,0.25,0.1315168873131512,0.11605180809168288,11.227119724564897
1.129675639917344,0.9956816832718536,0.7413580506388907,0.6336656213116788,0.25,0.25,0.12812702452554375,0.11463826563045634,9.713531189792043
4.262991529065019,0.5435565858311162,0.506819371531588,0.1052224689299205,0.25,0.25,0.12997288922142322,0.11024199383401845,11.615373148675626
1.10346719092353,0.356079269578374,0.1483709137819343,0.06534957413594451,0.25,0.25,0.1505456257339383,0.0831469709362915,9.650050677066256
1.9460888511985468,1.0556144001978855,0.6254270324072235,0.09614359577405932,0.25,0.25,0.1299839347497641,0.11399485931515949,10.49538791523963
1.8369971355083425,1.3185667962992567,0.6192160015262512,0.44192118149849363,0.25,0.25,0.13049827040956044,0.11434881694687235,10.417350596448603
1.8509030651450413,1.6503405269471256,0.4812847739150717,0.09868009883507695,0.25,0.25,0.13319867482394376,0.11242095539049121,10.427207688399479
2.3350878319187585,1.5113591567302365,0.44022882374035993,0.06116873541467657,0.25,0.25,0.1341682777203766,0.11145281825764537,10.759528786573512
1.4463689000378719,0.2233773329082425,0.20984290220141838,0.06859382748035447,0.25,0.25,0.1367712905861384,0.08911659321447572,10.020378586508516
1.8985749673573975,1.7823514359759067,0.44234407450461877,0.18247665160283616,0.25,0.25,0.13424238807077543,0.11163555195298862,10.46590690201238
0.5074992201220175,0.4562170220664448,0.2302725042280762,0.010926934188005057,0.25,0.25,0.13877049825914187,0.09534368951563954,8.520006211923961
1.782693714444855,1.0075191026872081,0.9758021588710983,0.2334503816457739,0.25,0.25,0.12694146088255864,0.11669348191562447,10.370752983136374
1.7994926035550454,1.1578739024538982,0.5504496673041411,0.5399649722771774,0.25,0.25,0.1312297126316973,0.11306274734134555,10.386306316532213
3.2017404898569066,1.9784812997106342,0.4213469330850155,0.3531337145249218,0.25,0.25,0.13521269745594228,0.11147928630522602,11.221163098508152
4.227538261785388,1.1651934414313667,1.050062291552861,0.26300068859909514,0.25,0.25,0.12732037543758268,0.11779713088300324,11.618104916332014
0.6797964972550017,0.613218519854389,0.35607963477800997,0.2590293728225398,0.25,0.25,0.133126167053202,0.10504256152424699,8.97182322615028
3.615223519953043,0.6099432009087212,0.47594716401621073,0.3849381849565939,0.25,0.25,0.1310608653857877,0.11005012983351241,11.382385697908916
1.094818960659067,1.0104339304514098,0.6027330195775477,0.3563552483508929,0.25,0.25,0.12967962103746622,0.1130885273439285,9.667916853077287
0.5688677800944124,0.5271957003859647,0.23425917119370315,0.10042143159375895,0.25,0.25,0.13940446232520995,0.0967166992419399,8.709056563864884
2.5576052626647687,2.0206115755421314,1.9392497172099754,0.1447984447546946,0.25,0.25,0.12585232912521993,0.12069569565442222,10.896866708277324
1.261619570289941,0.2591512182681367,0.09653317495220669,0.06025121455978568,0.25,0.25,0.16615799785232543,0.06256666767023027,9.827730311611223
2.967687563675012,0.28326966236716866,0.20196079200063735,0.17823209121291536,0.25,0.25,0.1405105645517819,0.0909960033295797,11.071264131757827
0.3850371777530616,0.24009629716334727,0.11700566056245557,0.03580903921773019,0.25,0.25,0.15407404674528913,0.06860809619273296,8.111986125637637
2.1726600196424872,1.3491240728739664,1.2467151334594009,1.0108864559508632,0.25,0.25,0.12658215347496926,0.11856107493696207,10.66052730584297
3.1235002883668566,0.9340532849605991,0.28918731561521704,0.18246896275699742,0.25,0.25,0.13921313275333383,0.10463346946925789,11.17690628151379
2.233724765496365,0.6788532503346004,0.4589528612067501,0.2840501383306321,0.25,0.25,0.13165208056581942,0.1098633505125707,10.689643342811722
1.0639336744611794,1.0336241814241662,0.8370039374650788,0.15473483581827865,0.25,0.25,0.1273801282171468,0.11543275311842785,9.625907504822766
2.0215747294658764,0.04826005465901234,0.018243653085965872,0.0017690212735140861,0.25,0.25,0.25,0.25,10.715520785324959
1.663156780376243,0.28584316528534376,0.03553431210392395,0.011417118614927424,0.25,0.25,0.25,0.25,10.629111846540784
2.699558692562563,1.354568395268193,1.1453574917681397,1.0747855220684435,0.25,0.25,0.12705680427516863,0.11832590578114248,10.97372280410201
1.996890568862093,0.6919046995978799,0.2021871129230542,0.1596313582816894,0.25,0.25,0.1454903806333557,0.09603124421546902,10.525849475952722
0.9188836503670537,0.8830944679471764,0.3419686744134833,0.34094875821578574,0.25,0.25,0.13542992173962964,0.10618747718779696,9.412757284421758
3.391332513076447,0.38114415338283864,0.3097087676960471,0.07392256178326051,0.25,0.25,0.13421641430704562,0.10192801616323151,11.273748535602026
2.204551229437783,1.9075935096767858,1.534523188936862,1.295909065716636,0.25,0.25,0.12638078054854185,0.11986409831650069,10.684431318732182
0.6143972895323432,0.5044295722738527,0.3855642736574135,0.11318785996401749,0.25,0.25,0.13097739904474853,0.10504138608083652,8.820126232478653
2.056367977216952,1.152711011582382,1.0286776237781887,0.645375770143577,0.25,0.25,0.12708394110603116,0.11736272255432263,10.579301890148058
1.1176941203456023,1.11698867435568,0.8298397661865875,0.027562035354597957,0.25,0.25,0.1276687250554296,0.11561820589803418,9.68785733942962
1.2483494496450158,1.142797183695338,0.9321883158214683,0.2597618176899196,0.25,0.25,0.12717478613889482,0.1164473399455924,9.858539477618928
1.673642193320663,1.082494866897254,0.7905318761331481,0.36316103086614293,0.25,0.25,0.1282685017764822,0.11561879048474458,10.280994858611145
1.5944787840879275,1.067603564607957,0.7453947357854392,0.30986146763582983,0.25,0.25,0.1285822068267689,0.11516649630466175,10.210744446357229
2.418298606298945,0.3505153953414762,0.08199671435741612,0.03640105462890245,0.25,0.25,0.17832880640818255,0.05637270025969808,10.775854955391361
3.511765044760615,1.7943108129347347,1.7383248558972446,0.8787938761567281,0.25,0.25,0.12612709336303962,0.1203744286835494,11.355478551430572
2.3027362338462716,0.3243262393185576,0.18758762915933513,0.010072450797826761,0.25,0.25,0.14340308938444374,0.09009467003496682,10.688405603308398
3.4260004432926174,2.3682128966042333,2.3402760539597587,1.4095437243885505,0.25,0.25,0.12571599482669982,0.1214429946466228,11.321750258249462
2.6638202099077457,2.2435765454498604,0.924607876063053,0.35169023030632285,0.25,0.25,0.12882415466699937,0.1180087590177868,10.957354188683171
4.256708976036015,0.43678997127144786,0.351948930230059,0.2252488333763305,0.25,0.25,0.13318937789008317,0.10477616466206373,11.608799671011683
1.8628985594822343,0.8534450667457263,0.5816303672148951,0.20796623063864672,0.25,0.25,0.1299962237171089,0.11280317369139507,10.431422331678622
0.575249800685013,0.4249781601390633,0.11083753439434757,0.02302140421706543,0.25,0.25,0.16205544778474654,0.07183330368308224,8.70993954129958
2.341401911750168,1.3631124016397123,1.3033688656271005,1.0782712136258186,0.25,0.25,0.12646830631869738,0.11879588121808042,10.768544903894808
1.3533249196928887,0.6466709237440241,0.44685428690661994,0.04916036006379063,0.25,0.25,0.1313997248312347,0.10902106518084688,9.960542664355291
1.1450785829856587,0.40376635257894017,0.20952044689808694,0.18084921854894542,0.25,0.25,0.14158069152825536,0.09385265281867723,9.711247280393309
3.860730758686129,1.450874951308786,0.08218643199145285,0.018383409918747356,0.25,0.25,0.18379042137856472,0.06211583644172296,11.473111624999163
0.9918297906890696,0.766952359596281,0.6358758615433227,0.3905343584497454,0.25,0.25,0.12834321823563005,0.11261687823000506,9.521661173969965
3.6240492108691345,0.7126333298411346,0.6289689895074435,0.0991659739718455,0.25,0.25,0.12909648400622792,0.11319744897139868,11.386594995041952
2.949997724698059,1.4154892046759275,0.9827822509338918,0.3627070864725195,0.25,0.25,0.12789769399046394,0.11772250005457685,11.101338636941815
1.7337487800319666,0.9850489512829707,0.7232845614983833,0.22374542784546067,0.25,0.25,0.12865398253027305,0.11482816551119603,10.330065356119274
1.3160379763458856,0.8929023522200169,0.23713922484083377,0.027728471658723084,0.25,0.25,0.1423349814562214,0.10016566085263112,9.92054753290367
2.6096060942489445,0.3073720488904244,0.09045704313591156,0.010262610340948608,0.25,0.25,0.17166239048951787,0.0611126792307161,10.870648673781712
5.595905842146904,1.9754757610375626,0.2481770332679879,0.04032322488943587,0.25,0.25,0.1436580130472716,0.10336419589457099,12.018950021353191
3.441172238825296,2.8540822198748397,0.6821270340520607,0.6429008547366205,0.25,0.25,0.13109082632477798,0.11643080040468406,11.328108774580656
2.0151211116297665,1.8130468891334446,1.486909568668379,0.20576791466058697,0.25,0.25,0.1263634748823133,0.11963811631934727,10.553000076892333
1.7023644574717065,1.091848639000509,0.9961557638337387,0.3448583560347593,0.25,0.25,0.12699532784626627,0.11695673713278724,10.305726143575058
1.1114253022612546,1.080497098912149,0.666055737702023,0.5406567213086247,0.25,0.25,0.12906844743405999,0.1140546889241472,9.690852630713538
4.936066644174394,0.9331216275659403,0.2408086272281266,0.2127210159108873,0.25,0.25,0.14283095849208707,0.10130420708327378,11.836799742947871
1.7308370996522406,1.6670204177625698,1.2500702715916179,1.2406668002629975,0.25,0.25,0.12677789954923568,0.11877834926214041,10.334484408391532
1.3587140988391386,0.5446990305756897,0.46574804000478603,0.03481462842579798,0.25,0.25,0.13022574015960414,0.10875490369640133,9.960047432526064
0.7257972849643612,0.20726904631334275,0.04296717559865485,0.03829806860099916,0.25,0.25,0.25,0.25,9.463894906954334
4.019933472420347,2.0351340848400703,0.928835449766307,0.6572346557178879,0.25,0.25,0.1288437141010496,0.11807754448239866,11.550817245665892
1.2708118728971096,0.9146481539962706,0.551890314060235,0.5313649398498602,0.25,0.25,0.13034285660853684,0.11222331411026322,9.881789053686859
1.354491287267951,0.8281867733262923,0.5544932694577409,0.43969674299682643,0.25,0.25,0.130075743555939,0.1120412595489837,9.972182363307692
1.8356944116073621,1.349766952473206,0.978842951164589,0.0217298731089399,0.25,0.25,0.12757495891048604,0.11735881546469386,10.402091205135493
2.158934145498932,0.3592057717486813,0.26393152414779314,0.17267302896788178,0.25,0.25,0.1364055191929511,0.09851690383224745,10.622399179495378
1.6102555562272782,1.4762667792108166,0.13657104577182466,0.12859883768931832,0.25,0.25,0.15914124612833952,0.08591928357042336,10.223155028478972
0.7353678938349493,0.5955653467286817,0.4639195313342662,0.046766985050688645,0.25,0.25,0.12988020955573992,0.10832474718656726,9.07917635867953
3.1061608781012295,1.9578803981241963,1.37284262718304,0.6667071278169775,0.25,0.25,0.12696276094626296,0.11967860484417635,11.178812289970814
0.8123699208377817,0.26807650135817435,0.2057899014638965,0.19935788953354272,0.25,0.25,0.13843222064157645,0.08983897126993816,9.20058051240749
1.9775464114693035,1.2826749123163803,0.18844104867598577,0.058810200451011464,0.25,0.25,0.14895234866551377,0.09588535466255395,10.516933132362166
2.4367869286568027,0.8523672631211588,0.5175596861462474,0.31709284510207425,0.25,0.25,0.13121474294783506,0.11189329989947852,10.81916600214028
1.531230074776779,0.7970323605309141,0.7935886933407001,0.22345578650505185,0.25,0.25,0.12734752033357324,0.11474653435190069,10.147989225171116
1.842463787083024,1.0588002314521352,0.5329288957238232,0.4792257060747243,0.25,0.25,0.1313425121990102,0.11257828289893065,10.419210748491185
2.194014001419747,1.5384566636252213,0.6323633600767997,0.11078249544243524,0.25,0.25,0.13071210931194377,0.11489841637631017,10.672523843467324
2.9304607123694573,2.5034306444206593,0.8442634517833437,0.3590872985614988,0.25,0.25,0.12949713827116305,0.11765249430502082,11.095495080472663
2.5191849370480055,1.9054329739965419,0.5306769166181742,0.4935163721204111,0.25,0.25,0.1326136985784909,0.11376984144649682,10.87566915169467
1.519194423686604,1.3239785504574535,0.5230348303537719,0.32471042757608126,0.25,0.25,0.13184854019511089,0.11272935458898946,10.142997599394617
3.1467636161282586,1.178495761414994,1.006682480217505,0.12432597141285862,0.25,0.25,0.12744822755367263,0.11751460876471807,11.190819531619317
4.064717270603937,2.2941695459340194,0.8878698234705981,0.6435697076343797,0.25,0.25,0.12923421277352906,0.11797130042348325,11.56745195508231
1.2258750287095848,0.6501316554334136,0.6353544744576379,0.1514139678165584,0.25,0.25,0.1280045679339476,0.11226532251738487,9.822799663919167
3.336200789518451,0.8806263702870244,0.4018335934350556,0.07780442558597193,0.25,0.25,0.13422939556511518,0.10934347222925003,11.269266752020899
1.8969354945172867,1.7868906326742755,0.6453099174712904,0.0247091425496771,0.25,0.25,0.13069017910852365,0.11519374905335579,10.453482624914805
3.7331633686433663,1.0875152523887277,0.6527217393856306,0.003114575144813574,0.25,0.25,0.13002657706293974,0.11470611292547679,11.361933242645684
1.854162123058337,0.9462376403439112,0.0628815760505738,0.06091632760537258,0.25,0.25,0.2011983450633725,0.042169252154548226,10.414078072491398
0.7970460869232587,0.6572778762488449,0.36916151400787856,0.05246838621606184,0.25,0.25,0.13317235002866662,0.10608393582364038,9.197819632841975
0.9087943438198037,0.28952882996877755,0.07773652429826182,0.027661211403022846,0.25,0.25,0.17930966225091224,0.05067000296242,9.355558086738926
1.181701119455282,0.7898533775712459,0.525077714003278,0.19886943124616663,0.25,0.25,0.13029945846267194,0.11125465855341969,9.773663063787247
1.1299020456402258,0.2896819388935913,0.2713067991336575,0.0672749815461961,0.25,0.25,0.13369287519139603,0.09683423386013484,9.677612874450285
2.6309553056458137,1.5390544056658548,0.5375411407712154,0.4561733038812156,0.25,0.25,0.13220212700761128,0.11359889975387419,10.936676045279716
2.3696077142024836,0.9015547568428905,0.3086411772567521,0.10497167771012195,0.25,0.25,0.13789954099220722,0.1054994572156954,10.77685950077304
0.9951303135520378,0.9400743030572397,0.5832883001830066,0.39672181611283985,0.25,0.25,0.12965660918219524,0.11251242851396909,9.529401385915733
2.1064293821048072,1.5011435440381486,1.0267716187562814,0.9687854947638797,0.25,0.25,0.12761081376629013,0.11787154963264286,10.616703684222035
1.4723411264727875,1.2008929761713751,0.3573551682837096,0.13647860647864568,0.25,0.25,0.13606091013247917,0.10807754543671282,10.094949823912945
0.4754710319065116,0.33444380167151067,0.20572213223405175,0.0004270922096159674,0.25,0.25,0.1392005591483532,0.09059130213062541,8.291256873861549
1.9003050791792355,1.233858753627454,0.9453422477475613,0.020644348575399485,0.25,0.25,0.1276051367927582,0.11702695727753322,10.450358368741567
1.3317240443148972,0.36694084552758044,0.27578117400056507,0.15916971261239643,0.25,0.25,0.13537859645190492,0.09911796322978546,9.926311925765551
2.131705559465754,1.0738636226138203,0.9094437143999597,0.4512025179821537,0.25,0.25,0.1275834390752289,0.11658770636339429,10.63008463910113
3.096075521595341,2.8707436250628025,2.765099149108435,1.014978553773202,0.25,0.25,0.1255336620024426,0.12191715515738992,11.176554772091258
1.1345417380559193,1.0757025590290838,0.403180885870007,0.22565681882610616,0.25,0.25,0.13397555260210822,0.10917278949883902,9.719041094385512
1.251843612007165,0.8305872098229896,0.320533047239539,0.017316276866402365,0.25,0.25,0.13659056957408344,0.10539253840032166,9.841371971647272
1.6462222658013603,1.6456674917643268,1.2935299179197302,0.3782624561074889,0.25,0.25,0.1265869371961477,0.1188561534999483,10.261447831164412
2.1077341115071686,1.5888648944374164,0.9741604846437383,0.15442037472492579,0.25,0.25,0.1279661202647938,0.11770087120405293,10.616074528890564
3.5710569301420585,1.0819455500226447,0.5531862476793213,0.506858642323099,0.25,0.25,0.13137785843284489,0.11330076406914527,11.374015104530566
1.722245392133665,0.8451555742467032,0.1414642628014486,0.09623171329947547,0.25,0.25,0.15666078371136444,0.08597155236793007,10.3133295437026
1.2182214327026692,0.6431898464278627,0.4636987983523209,0.09395971415014531,0.25,0.25,0.13086989835772644,0.10930417501418234,9.811936523370369
1.7126704937401929,1.3673759934047758,0.9302466443780452,0.8113242377189698,0.25,0.25,0.12781674490584322,0.11706690768747204,10.317304294063113
4.415462648446689,0.45384888464283285,0.338768351137645,0.22882821551631854,0.25,0.25,0.13396781056776993,0.10444911448409447,11.662658778911455
1.0586898638552134,0.5660379535654779,0.5370016605387066,0.518933968970817,0.25,0.25,0.12871358859758358,0.11009167225198374,9.609946886325703
1.0450503278787662,0.47246822065004856,0.4575394707039278,0.4201462075050412,0.25,0.25,0.129440543116489,0.10758450524370192,9.586499874510606
1.1002666886390822,0.5355020989176935,0.38937868924665703,0.05405108073929213,0.25,0.25,0.13203636584709555,0.10635442619254662,9.658508384673125
0.8879914217829947,0.5668453713174352,0.048424247828335376,0.004874507349626154,0.25,0.25,0.22243601096013915,0.015927898837259383,9.333599982445332
2.6582596214194436,2.6379388458420365,2.402647233419218,0.8254358435700081,0.25,0.25,0.12566309583292376,0.12150101999386312,10.956145578316052
0.832372979270343,0.30783171801476816,0.1989290570293381,0.18614637238684026,0.25,0.25,0.14051153755957368,0.0902423604502427,9.24154100997852
1.8898282485342102,0.4153370138911155,0.26311491220930383,0.18062141969023468,0.25,0.25,0.13732245978005433,0.09931625208915329,10.435198513695333
1.9246249133512756,1.0399570097301165,0.6769323180017394,0.32815929127187765,0.25,0.25,0.1293328400767323,0.1145603144725192,10.481812984665353
1.3581074859190296,0.5670915144567256,0.2071746473448492,0.12013684536054857,0.25,0.25,0.1438053691791007,0.0955369148669538,9.965411930722075
1.4864515401314744,0.30370212579402345,0.03481048933711501,0.020022571235216627,0.25,0.25,0.25,0.25,10.48306222328407
3.455776740575925,0.3513805804665452,0.09437227867264271,0.08496245220716242,0.25,0.25,0.1705051542766266,0.06454183389641341,11.29440883011983
0.7515811868718378,0.6373690972754595,0.33105224283700685,0.2937931492127393,0.25,0.25,0.13451782201933554,0.10431110928329318,9.117324365711188
2.3364519392050833,1.2646538627017874,0.7538402782814806,0.02490576933130256,0.25,0.25,0.12912088002586408,0.1158554705112692,10.751254875226307
3.2133978359235025,0.8738596372976346,0.502406438546782,0.16667005895861056,0.25,0.25,0.1317022340668329,0.11179803055199512,11.217557579076484
2.17054579833969,1.154163323235467,0.7249975918728101,0.39905721670426636,0.25,0.25,0.12915461135677103,0.1153614620937948,10.656677689545438
1.9432268939634132,1.88873611361245,1.3092251080508468,0.2824638016761373,0.25,0.25,0.12685215654049675,0.11921405065747726,10.501314988799347
2.1304504608646067,0.992558752635323,0.7668139631496865,0.30302842826419213,0.25,0.25,0.12841501341380673,0.11537404066087846,10.627779483400897
3.6312221656245374,1.8813132153567502,1.8267603195649784,0.07613425939835469,0.25,0.25,0.1260639902285607,0.12058981833370513,11.39969428669077
1.6096432797854494,0.4392805865730561,0.10463034870603169,0.033952311292173354,0.25,0.25,0.166319589278547,0.07074502488427273,10.196801141753456
1.264954756858997,0.617681383041248,0.11626353547881144,0.05329073775093486,0.25,0.25,0.16297017358886118,0.07695868289389206,9.86008851014233
3.416961543871379,0.49515468529026163,0.3564688004049706,0.1357664762422169,0.25,0.25,0.13361172361881601,0.10555877764250791,11.294305293366886
0.6575447766473066,0.24400912309280381,0.20670926255177122,0.1853929911457014,0.25,0.25,0.13704203311846822,0.08866490731117421,8.891014784194356
1.2476127799263899,0.6536827253453653,0.09812528112022281,0.05303891633888957,0.25,0.25,0.17112886925986195,0.06921833319986301,9.840395200149475
3.261557840778084,1.4018919773999845,0.6404596495762521,0.057923912020505015,0.25,0.25,0.13064033632426664,0.11502655018392773,11.24079016449279
1.1653238142936546,1.127813884093039,0.5504811155344261,0.5317885623103199,0.25,0.25,0.13079362269344796,0.11262769525687885,9.759426068331381
0.5925537350677607,0.44191815417619074,0.376789692095409,0.1737262605767533,0.25,0.25,0.13050333261896085,0.10396332844743524,8.765365761011646
1.2763623799726156,1.0798730615494512,0.7814152936338689,0.04681793429335093,0.25,0.25,0.1281042135876665,0.11530692118570143,9.883774645290062
1.1076084190232247,0.5618147888977475,0.23017260645360874,0.06073926486967121,0.25,0.25,0.14114440550703705,0.09769874898832571,9.669141884792001
2.833773150700163,0.9050619358524505,0.7807934582573214,0.4595036865124652,0.25,0.25,0.12820039228068428,0.11539290792711487,11.038426160768154
3.363968845142089,1.8381270360693713,0.3889122060825688,0.1226359376402709,0.25,0.25,0.13612470701803947,0.11041196300126532,11.290097503320398
1.937063042433981,1.3637648599138605,0.3930868628561094,0.03261787937222006,0.25,0.25,0.13524136749030805,0.10980169767447773,10.484537855493654
2.26760552729591,1.138732694734739,0.7706162977393264,0.4168571041505051,0.25,0.25,0.12874164802715976,0.1157650213592111,10.71970828934817
1.875971135948439,1.692806343357827,1.2121228267253628,0.3557627090818569,0.25,0.25,0.12698183538657637,0.11873184637596125,10.449980060975337
1.224554263716314,0.26898796399361485,0.1589569673252438,0.045959908150196765,0.25,0.25,0.14614017831872916,0.08323007020412933,9.78742723278153
1.3686336321337313,1.0678025097817576,0.8111934970235801,0.5665368454978006,0.25,0.25,0.12790918093534154,0.1155816659383749,9.991071359879173
1.9453025147708631,1.3754261279610596,0.58356942777537,0.37721089497094357,0.25,0.25,0.13110776873491647,0.11397184707068352,10.500168100782822
1.4313668375197404,1.0632854578926976,0.614941808923911,0.5364041060338555,0.25,0.25,0.12990635644400472,0.11364465516612442,10.055385717599389
2.9797044329918174,0.4618112142667441,0.43017342178708595,0.39674721347968356,0.25,0.25,0.13079024706092923,0.10754380854676761,11.096805297289443
6.048174208521346,4.114279106329901,1.1809993648060846,0.40963877043034275,0.25,0.25,0.12841938872519681,0.11995198366300867,12.14296967759418
